Timestamp,Combined Value1,Combined Value2,Combined Value3,Combined Value4
1742724776991424,411291,0,448380,568
1742724777002103,411551,0,448652,543
1742724777005171,411773,92,449140,551
1742724777008239,411874,0,449200,557
1742724777011307,411924,0,449360,544
1742724777014375,411874,0,449360,534
1742724777017443,412008,0,449509,531
1742724777020511,411813,0,449472,553
1742724777024674,412036,0,449419,556
1742724777032102,411677,120,449201,564
1742724777039530,411644,0,449284,544
1742724777046958,411583,0,449281,539
1742724777054386,411886,0,449696,532
1742724777061814,412305,0,450316,554
1742724777069242,413226,0,450879,565
1742724777076781,412692,0,451149,553
1742724777084637,412864,73,451520,580
1742724777092493,412956,0,451107,542
1742724777100349,412970,2,451036,542
1742724777108205,412663,0,450832,546
1742724777116061,412694,0,450919,530
1742724777123917,413193,0,451302,568
1742724777131971,413018,0,451353,543
1742724777140539,413230,0,451155,552
1742724777149107,412682,19,451005,571
1742724777157675,412611,0,450766,528
1742724777166243,412508,0,450673,517
1742724777174811,412373,0,450535,556
1742724777183379,412463,0,450438,549
1742724777191642,412980,0,450947,523
1742724777198926,413844,46,451849,554
1742724777206210,413376,0,451862,551
1742724777213494,412665,0,451150,537
1742724777220778,411654,0,449702,541
1742724777228062,411248,0,448936,553
1742724777235346,410484,0,448601,583
1742724777242822,409729,0,448366,539
1742724777250766,409164,20,448526,564
1742724777258710,409630,0,448890,546
1742724777266654,410107,0,449249,554
1742724777274598,410512,0,449392,567
1742724777282542,410632,0,449286,552
1742724777290486,411036,0,449428,550
1742724777298521,410948,0,449621,558
1742724777306805,410913,6,449982,567
1742724777315089,410855,49,449747,559
1742724777323373,410303,0,449127,563
1742724777331657,410106,0,448750,563
1742724777339941,410047,0,448768,545
1742724777348225,410394,0,449106,575
1742724777356195,410829,2,449473,559
1742724777363123,411085,77,449953,563
1742724777370051,411106,0,449838,549
1742724777376979,411375,0,450109,547
1742724777383907,411550,0,450295,555
1742724777390835,411858,0,450652,561
1742724777397763,412212,0,450835,573
1742724777404964,411739,0,450616,553
1742724777412964,411272,6,450263,560
1742724777420964,411112,0,449896,539
1742724777428964,410833,0,449422,527
1742724777436964,410307,0,448762,545
1742724777444964,409541,0,448004,520
1742724777452964,409201,0,448264,560
1742724777461379,408887,0,447353,557
1742724777471031,406881,66,445614,550
1742724777480683,405510,0,443805,528
1742724777490335,404660,0,442959,513
1742724777499987,404352,0,442955,509
1742724777509639,404655,0,443416,545
1742724777519291,405303,0,443922,558
1742724777528254,404931,0,443859,532
1742724777535110,404993,0,443387,548
1742724777541966,404617,0,442852,554
1742724777548822,404226,0,442165,547
1742724777555678,403462,0,441446,534
1742724777562534,402932,0,440924,543
1742724777569390,402339,0,440168,551
1742724777576292,401545,51,439126,548
1742724777583292,400592,18,438469,544
1742724777590292,400013,0,437698,518
1742724777597292,399532,0,437165,517
1742724777604292,399547,0,437190,517
1742724777611292,399395,0,437008,528
1742724777618292,399380,0,436922,553
1742724777625511,399306,0,436549,521
1742724777633359,398937,130,436185,551
1742724777641207,398307,0,435630,527
1742724777649055,398143,0,435272,532
1742724777656903,398011,0,435088,519
1742724777664751,397686,0,434692,508
1742724777672599,397344,0,434410,521
1742724777680686,397180,0,433936,504
1742724777689398,396822,50,433745,518
1742724777698110,396884,0,433506,525
1742724777706822,396862,0,433437,518
1742724777715534,397151,0,433568,528
1742724777724246,397260,0,433723,540
1742724777732958,397046,0,433424,542
1742724777741266,396765,0,433289,524
1742724777748262,396627,45,433243,553
1742724777755258,396478,0,432738,533
1742724777762254,396211,0,432394,527
1742724777769250,396157,0,432180,501
1742724777776246,395909,0,431828,501
1742724777783242,395622,0,431660,523
1742724777790863,395530,0,431584,524
1742724777800291,395796,125,431683,507
1742724777809719,395612,0,431520,511
1742724777819147,395696,0,431348,476
1742724777828575,397001,0,432558,502
1742724777838003,397743,0,433402,510
1742724777847431,397539,0,433607,507
1742724777856289,397647,0,432940,488
1742724777863429,397459,105,432624,517
1742724777870569,396592,0,431559,518
1742724777877709,395252,0,430653,536
1742724777884849,394291,0,429799,527
1742724777891989,394317,0,429906,539
1742724777899129,395265,0,430718,537
1742724777906401,396090,0,431311,505
1742724777913969,396363,0,431653,497
1742724777921537,397052,0,432017,527
1742724777929105,397568,0,432735,536
1742724777936673,397580,0,432927,504
1742724777944241,397313,0,432551,497
1742724777951809,396873,0,431910,540
1742724777959331,396305,0,431382,519
1742724777966615,396047,3,431158,552
1742724777973899,396155,0,431437,513
1742724777981183,396626,0,431730,526
1742724777988467,396879,0,432283,513
1742724777995751,397254,0,432574,513
1742724778003035,397656,0,432734,503
1742724778010467,397865,3,432967,542
1742724778018323,398211,15,433352,543
1742724778026179,398579,39,433575,513
1742724778034035,398940,0,433921,529
1742724778041891,399006,0,433887,525
1742724778049747,398918,0,433762,504
1742724778057603,398801,0,433734,537
1742724778065602,398469,0,433401,497
1742724778074030,398139,0,432703,539
1742724778082458,397385,0,432120,488
1742724778090886,397132,0,432325,534
1742724778099314,396912,0,432072,507
1742724778107742,396273,0,430898,486
1742724778116170,395990,0,430028,512
1742724778124324,395912,0,429808,487
1742724778131608,396257,69,430364,516
1742724778138892,396578,0,430532,505
1742724778146176,396915,0,430549,492
1742724778153460,396652,0,430524,519
1742724778160744,396762,0,430648,515
1742724778168028,397547,101,430826,498
1742724778175497,397223,0,430624,518
1742724778183521,397022,23,430406,518
1742724778191545,396583,0,429931,522
1742724778199569,396442,0,429744,475
1742724778207593,396217,0,429455,513
1742724778215617,395704,0,428824,509
1742724778223641,395371,0,428436,499
1742724778231816,395395,0,428234,470
1742724778240360,395214,56,428229,509
1742724778248904,395333,0,428163,500
1742724778257448,395360,0,428208,503
1742724778265992,395415,0,428085,480
1742724778274536,395317,0,427982,479
1742724778283080,395288,0,428101,496
1742724778291634,395320,0,428155,482
1742724778300206,395692,0,428120,518
1742724778308778,395278,0,427936,507
1742724778317350,395180,0,427579,492
1742724778325922,394852,28,427344,492
1742724778334494,394931,0,427311,484
1742724778343066,395276,0,427453,504
1742724778351200,394895,0,427444,500
1742724778357912,395816,122,428035,494
1742724778364624,395723,0,428023,501
1742724778371336,395847,0,428051,511
1742724778378048,396104,0,428234,498
1742724778384760,396109,0,428181,499
1742724778391472,396570,0,428471,517
1742724778398908,396390,0,428671,495
1742724778408476,396877,0,428895,507
1742724778418044,396928,0,429020,482
1742724778427612,397007,17,428990,508
1742724778437180,397075,0,429029,525
1742724778446748,396861,0,428959,509
1742724778456316,397097,0,429060,508
1742724778465074,397012,0,428976,512
1742724778471358,397419,153,429975,534
1742724778477642,398650,0,431076,512
1742724778483926,399353,0,432009,503
1742724778490210,400146,0,432369,517
1742724778496494,400365,0,432246,514
1742724778502778,400435,0,432079,527
1742724778509766,399551,0,431481,511
1742724778518770,398379,1,430748,536
1742724778527774,397959,0,430257,521
1742724778536778,398067,0,430399,526
1742724778545782,398660,0,431057,518
1742724778554786,399595,0,431927,503
1742724778563790,400542,0,432794,525
1742724778572180,401864,0,433619,505
1742724778578696,402041,0,434147,550
1742724778585212,402247,0,434446,524
1742724778591728,401569,0,433749,530
1742724778598244,400611,0,432982,519
1742724778604760,399987,0,432532,524
1742724778611276,399691,0,432356,527
1742724778618117,399160,7,431975,522
1742724778625849,399453,0,432042,538
1742724778633581,399812,0,432276,493
1742724778641313,400113,0,432551,508
1742724778649045,400593,0,433036,495
1742724778656777,401230,0,433650,492
1742724778664509,401997,0,434423,520
1742724778672324,402633,0,435086,519
1742724778680320,403178,105,435872,536
1742724778688316,403419,0,435993,527
1742724778696312,403668,0,436264,524
1742724778704308,403428,0,436060,509
1742724778712304,403089,0,435718,540
1742724778720300,402169,0,434887,521
1742724778728243,401128,0,433946,497
1742724778735955,400936,67,433924,531
1742724778743667,400685,0,433563,539
1742724778751379,400550,0,433013,522
1742724778759091,400293,0,432561,508
1742724778766803,400370,0,432580,492
1742724778774515,400638,0,432702,502
1742724778782396,401525,0,432975,519
1742724778790680,401544,14,433262,541
1742724778798964,401398,0,433168,505
1742724778807248,401527,0,433228,525
1742724778815532,401743,0,433326,513
1742724778823816,401750,0,433221,491
1742724778832100,401918,0,433384,514
1742724778840778,401707,0,432943,495
1742724778850634,401414,34,432923,543
1742724778860490,401192,0,432563,530
1742724778870346,401015,0,432115,512
1742724778880202,400369,0,431676,518
1742724778890058,399998,0,431249,513
1742724778899914,400126,0,431457,528
1742724778908746,399905,0,431286,516
1742724778914458,399791,68,431267,523
1742724778920170,400037,0,431170,526
1742724778925882,400117,0,431314,510
1742724778931594,400354,0,431505,510
1742724778937306,400409,0,431591,496
1742724778943018,400578,0,431676,524
1742724778949312,400211,0,431634,503
1742724778957284,400813,0,431593,520
1742724778965256,400284,0,431337,506
1742724778973228,400168,0,431162,499
1742724778981200,399974,0,430963,512
1742724778989172,400004,0,430883,490
1742724778997144,399840,0,430894,520
1742724779005022,400171,1,430798,502
1742724779012594,400038,0,430933,500
1742724779020166,400079,0,430933,492
1742724779027738,400347,0,431235,501
1742724779035310,400461,0,431394,469
1742724779042882,400722,0,431608,496
1742724779050454,401155,0,431878,532
1742724779058068,401055,0,431804,517
1742724779065780,401052,0,431889,499
1742724779073492,401151,0,431943,496
1742724779081204,400935,0,431729,516
1742724779088916,400932,0,431716,508
1742724779096628,400819,0,431604,507
1742724779104340,400789,0,431619,512
1742724779112378,400617,0,431454,518
1742724779121378,400985,162,431802,541
1742724779130378,400536,0,431472,508
1742724779139378,400715,0,431620,489
1742724779148378,401711,0,432601,529
1742724779157378,402696,0,433900,503
1742724779166378,403196,0,434590,524
1742724779174835,403743,0,434710,521
1742724779181559,404002,0,434507,505
1742724779188283,403476,0,434452,520
1742724779195007,403152,0,434123,524
1742724779201731,402000,0,433264,509
1742724779208455,401505,0,432681,503
1742724779215179,401650,0,432937,497
1742724779222209,402046,0,433519,517
1742724779230049,403497,0,434413,536
1742724779237889,404665,0,435670,514
1742724779245729,405781,25,436900,509
1742724779253569,406312,0,437707,519
1742724779261409,406315,0,437741,526
1742724779269249,405562,0,437088,562
1742724779277178,404768,0,436203,520
1742724779285346,404556,0,435957,512
1742724779293514,404218,0,435870,518
1742724779301682,404122,0,435819,511
1742724779309850,404182,0,435793,490
1742724779318018,404476,0,435961,505
1742724779326186,404788,0,436233,539
1742724779334555,405064,0,436839,506
1742724779343463,406124,124,437447,518
1742724779352371,406281,0,437846,513
1742724779361279,406596,0,438134,520
1742724779370187,406897,0,438559,503
1742724779379095,406744,0,438460,535
1742724779388003,406479,0,438437,543
1742724779396266,406392,0,438210,532
1742724779402550,406553,147,437925,567
1742724779408834,405085,0,436628,531
1742724779415118,404157,0,435758,514
1742724779421402,404042,0,435922,512
1742724779427686,403595,0,435314,515
1742724779433970,403511,0,434549,524
1742724779440702,403009,0,434219,506
1742724779448698,403502,58,434495,542
1742724779456694,403573,0,434675,531
1742724779464690,404199,0,435149,492
1742724779472686,404156,0,435154,530
1742724779480682,403992,0,435141,521
1742724779488678,404187,0,435150,539
1742724779496653,404182,0,435011,521
1742724779504509,404095,67,434811,553
1742724779512365,403773,0,434448,501
1742724779520221,403447,0,434207,506
1742724779528077,403139,0,433867,497
1742724779535933,402853,0,433518,521
1742724779543789,402691,0,433173,523
1742724779551737,402679,0,432872,509
1742724779559877,402112,38,432805,515
1742724779568017,402109,0,432716,513
1742724779576157,402081,0,432572,522
1742724779584297,401901,0,432471,502
1742724779592437,402059,0,432553,513
1742724779600577,402100,0,432617,529
1742724779608605,402056,0,432717,515
1742724779616261,402620,164,433309,522
1742724779623917,402298,0,433027,498
1742724779631573,401846,0,432765,518
1742724779639229,401974,0,432551,529
1742724779646885,401877,0,432444,489
1742724779654541,401702,27,432208,504
1742724779662239,401607,0,432076,511
1742724779669971,401554,27,431968,541
1742724779677703,401593,0,431908,474
1742724779685435,401748,0,432091,509
1742724779693167,401997,0,432305,516
1742724779700899,402142,8,432470,502
1742724779708631,402523,0,432843,533
1742724779716734,402742,0,432870,517
1742724779725874,402648,27,433007,522
1742724779735014,402593,0,432988,527
1742724779744154,402591,0,432957,509
1742724779753294,402460,0,432819,509
1742724779762434,402677,35,432983,517
1742724779771574,402615,0,432853,497
1742724779780113,402694,0,432736,505
1742724779786829,402400,97,433103,548
1742724779793545,402680,0,432715,498
1742724779800261,402806,0,432655,497
1742724779806977,402434,0,432424,496
1742724779813693,402585,0,432596,515
1742724779820409,402662,0,432641,506
1742724779827796,402478,0,432672,513
1742724779837160,402600,0,432826,535
1742724779846524,402691,0,432864,514
1742724779855888,402711,0,432939,521
1742724779865252,402439,5,432626,550
1742724779874616,402661,0,433017,482
1742724779883980,402781,0,433206,500
1742724779892623,402901,0,433263,521
1742724779899051,403935,74,434336,505
1742724779905479,404571,0,435247,508
1742724779911907,405309,0,435963,525
1742724779918335,405630,0,435848,507
1742724779924763,405590,2,435638,493
1742724779931191,405271,0,435562,535
1742724779938002,404515,49,435094,542
1742724779945854,403335,28,434350,558
1742724779953706,403152,0,433682,500
1742724779961558,403279,72,433724,524
1742724779969410,404234,0,434958,495
1742724779977262,405621,0,436192,522
1742724779985114,406964,0,437433,528
1742724779993095,407839,0,438213,522
1742724780001383,408301,135,438918,529
1742724780009671,407827,0,438505,485
1742724780017959,406766,0,437517,522
